"ASVID"	"AS1A1"	"AS1A2"	"AS1A3"	"AS1B1"	"AS1B2"	"AS1B3"	"AS1C1"	"AS1C2"	"AS1C3"	"AS2A1"	"AS2A2"	"AS2A3"	"AS2B1"	"AS2B2"	"AS2B3"	"AS2C1"	"AS2C2"	"AS2C3"	"S3C1"	"S3C2"	"S3C3"
"3655"	"5b683c681cbd707d2c19d8705bc52a8b"	2	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3656"	"fa15aedae7bbc52da057b0ed679fb2bc"	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0
"3657"	"f019d2f1b8bf83f344f651486e1dd5dd"	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0
"3658"	"8fa52b48cefa1681748d3a50dcc9f80e"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0
"3659"	"2e9ee8d2f3d144a86a191b0a98c47cef"	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	2	0	0	0
"3660"	"849bdb4bbeb564b48cbf309800a3ae3d"	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0
"3661"	"753b0eb50ac374a551231c3ba0d11491"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	1	0	0	0
"3662"	"a21c1f1c7242a6ded5658dd42097a5db"	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"3663"	"a5eb77b0fcb4b81807052c6486aa0868"	2	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
"3664"	"06f25dfa7596aa5894ba38f6b1f643d1"	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	1	0	0	0	0
"3665"	"79f54e5e86d1400a7e36af1f824d6f9d"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
"3666"	"9cd8e3690485779069a265ed1b7c1c03"	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0
"3667"	"7a83f7fd045813aa3dc05cf622ae4a35"	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3668"	"d72dadd7dec09e1edecacaaca1865ded"	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	1	0	0	0
"3669"	"d7c14c8e44a3ef891bafb5400c005b3b"	1	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0
"3670"	"4a395bf43e81e22fad4f6f29e5c6533c"	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	2
"3671"	"0861d98faef357621636e8d979d01ded"	0	1	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0
"3672"	"1d73e0356fdf4b1c4297c0b5e0f2aaf3"	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3673"	"38b0ab8e58bac676c8aca050899dcf34"	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3674"	"121d2eb3a5e2890e32e229f2c4b5026f"	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
"3675"	"3d80686664604bf75078773bec1a245c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0
"3676"	"1fd4b041bf9de6cd0b45daa3029a8742"	0	0	2	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0
"3677"	"e658e55696977ea279aa1f958346cab8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0
"3678"	"14624803db037ee96146037c664135a3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	1	0
"3679"	"69f905f5620ed9425c77f606225167da"	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0
"3680"	"436140d9008843f109fd950c6c9a3686"	0	0	0	0	2	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0
"3681"	"d8ead05ef93304adf48bb8b6287fd58f"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0
"3682"	"4570011010c44474c9df72035e652990"	0	0	0	0	0	2	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0
"3683"	"ec36978c1a89e9a89655f99b0561cb48"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0
"3684"	"519610d8c14cba91190a58ae2cfaead9"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	2	0	0	0
"3685"	"658ce74e047b7fa26957e7efa462b2c0"	2	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0
"3686"	"73fce227c92d4afd2ed0ba0043659f91"	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
"3687"	"184debf2be79d7127e2c6349f6358193"	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0
"3688"	"17b6e1c4c884cb185d89f6de7133eab1"	1	0	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
"3689"	"4c093ebe7e2aa23fff5de915b1860a70"	0	0	0	3	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
"3690"	"9ac822336ee1dfe7b358c731f07ed364"	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0
"3691"	"d780421fb5bce0317b54fa3fdd48183f"	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
"3692"	"e79c6ec981756826a16140b1a7a62cf9"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0
"3693"	"b14fa96673a814c4daf39699f2f0c64f"	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
"3694"	"0868b1769d7f36c935ba8c1b22cdc80e"	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0
"3695"	"b0ce632cf45a5caa214d0e4bd28ac0de"	1	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
"3696"	"8340428825563c786c8c4d8834ee389a"	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3697"	"37ca9d07b60a11c8980e6262c4335020"	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
"3698"	"dcde6d64593ee1e68113dead12d1b0a6"	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3699"	"a09700ef741f67abbfda67538e5c57b4"	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3700"	"a2bfc746e91b6c4666bc281bc75ed89f"	2	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
"3701"	"0bfde4c5c6e939c6f85217d19e6dcfcd"	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3702"	"23ee6ada8b0af51c83966cc4f85649b0"	0	0	0	0	0	1	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0
"3703"	"d91faa761b949a18f38affefb2e62676"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
"3704"	"0c3f5e9fe502383c90899c80c822ac9e"	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	2	0
"3705"	"4187001e5b5bcb19c654ca67be04d782"	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0
"3706"	"633350b9f4b8bf2cf75139d60761b5c7"	0	0	0	2	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"3707"	"6e48cdf9169e2d6cbc0238853bc8ff54"	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3708"	"6e4cd3ff8f246a5d40e55bdd3161687e"	1	0	0	0	0	0	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0
"3709"	"011adee915e1accfd72ee438c0e06832"	0	0	0	0	1	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0
"3710"	"7fced4c897a35252f9df1a3b14ef7464"	2	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0
"3711"	"a9989a6d169db7915079d1a0959564ad"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0
"3712"	"2341e1fc309f5e126dffa251da38a567"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0
"3713"	"6bd04caac5cab9790bd17cb5fd7a3602"	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
"3714"	"95f9ede44121b68690e7e3ce8b1d27d6"	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
"3715"	"537aaa9277d6c1c6a80911d70ecd698a"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0
"3716"	"ffb4182161e0261f0ccd163c1d626c8d"	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
"3717"	"d39ed3152f96d83b8c7e10cdb1e1a93c"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0
"3718"	"6da7242f332bed2552565c9791b04a22"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0
"3719"	"c5aca4b6eb021edb8df1c83bdd3274cf"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	3	0	0	0	0	0
"3720"	"e871aa3414ae99b8410f21cfc7686d25"	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
"3721"	"71565c07d079f2efa3af6e61cf7bc82e"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
"3722"	"36ac1560db6e81bc1b390a19f1ba4894"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	1
"3723"	"eba103539811c939cab1373b5ff5a9ad"	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0
"3724"	"ab23ae08aea64cd53fb013612a8c8105"	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
"3725"	"5101ae42fecab5da06b0f60b1128c8c7"	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0
"3726"	"419035ef51f93813e917ea3db3307903"	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
"3727"	"2f1b41175a3c2aa92db6723e6e6d8114"	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0
"3728"	"6a481719b256977ac2b1e55cdf067ffe"	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
"3729"	"159e074ce9f5c1b56782894ca7beff2f"	0	0	1	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0
"3730"	"b31bbd40813cac1bc518a60a3128e511"	1	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
"3731"	"1fa749c2f604fb63d4af7ab430b13b9d"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	2	0	0
"3732"	"33f30b9bf62a90d37d31fe0d0d974956"	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	2	0	0	0
"3733"	"4e1eac9dcb318a0b5cff49258e11a318"	2	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0
"3734"	"bcd98315d4aea46c0b51466aead76cc4"	0	0	0	1	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0
"3735"	"fadda842f107a93f32189bbd94ded73d"	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
"3736"	"7062355ce4fa72af757f2d3f8fbf3b77"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
"3737"	"1e839139fdf7f42d7f0a044c6ef39f5a"	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	1	0	0	0
"3738"	"746e8850d70923eb9b0f81e15847105d"	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
"3739"	"0beb2053f32608a4e8ced363b2eae1cc"	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
"3740"	"f98d3ad66baa05a5ac4b8595735044f1"	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
"3741"	"37d93836e46ff3c187aba4c0d965d65a"	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
"3742"	"7334df612368ab5a042fc3982dad8da5"	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
"3743"	"6484eac3412632a22d6cccff77ed1218"	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	3	0	0	0
"3744"	"a4804d4ec4152ae766bd731bd28babed"	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	0	0	0	0	0
"3745"	"c426abd8cfc412af321419cc562f9793"	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3746"	"04c0436e2ffd7c982a3cec476d40c22a"	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
"3747"	"bf1aa445bfe9c2cd07cf80f12536aa55"	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
"3748"	"519c8cf11195a584ebce75a91c097db9"	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0
"3749"	"30b1966e4cd6bd7764478b09b259ff62"	0	0	0	1	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
"3750"	"66e6e9227b133c0dd143777db3cc44ac"	0	2	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0
"3751"	"64362827498f63dc88cfaa8b76d30de8"	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0
"3752"	"cc448c8a6f28d109151c55fc29e44a56"	0	2	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
"3753"	"3dc4426a57cbbdc9548a6ea90cfb4745"	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
"3754"	"1613bfde245500a4be4f333d3b19900b"	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
"3755"	"a6c465a8371470cc9529d6c86aa1ee77"	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
"3756"	"976a63e4ba230b92d72b922d1e801ad8"	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
"3757"	"ff7de65ec04686363901a8c3c1181f6c"	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0
"3758"	"be56cb431dda4ac384728860067f93b6"	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0
"3759"	"cb2485a12ce22d4118f8345ebe5df78f"	2	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3760"	"7a2c42067dfed959a1edd68b019069d8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
"3761"	"26f2a3d5218bfcbcf35102b26954eece"	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3762"	"ccb67e0cd7cf3b24359926b192db6ccb"	0	0	2	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"3763"	"8647fde9be72dd84105b2c618fee0b9d"	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0
"3764"	"60ffc1f23faae281c7316703aa485a40"	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0
"3765"	"2d31ea0554c66abd4a79b6a0c41d4ab6"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0
"3766"	"aba9787076a8274592c5ad5334e0a70f"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0
"3767"	"5d1ec5e3b5c4b6f49d485862d5fd6010"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0
"3768"	"7ac88d079cb30df4f48fd377d13a0d30"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
"3769"	"4233b7aa90ca71fa0615e910cf513dd0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0
"3770"	"bec7a19d37818a6ee8f9ebb1b0180d92"	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
"3771"	"7e1a55cdc15935b56aae715b75a8f14b"	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3772"	"9e50193ec49af80a8214b2c020674ea2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0
"3773"	"bf15c434c14d24c9623e8611c99d0e94"	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0
"3774"	"b4090358a6c7166603e15bfbcc6d29e2"	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0
"3775"	"abb2e9f70923b3a26e341ad96d5a4eb7"	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
"3776"	"0bd08f116b46337fcf9aa93cfe705d1e"	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3777"	"691d308c96d8f933222453b677e9aa0c"	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0
"3778"	"37703b2020f3b0c4b5d5a7be43340a46"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2
"3779"	"bafcb35d63cd485c9d5246c21ca32062"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
"3780"	"ffddf5bcc17e990cc5b085ffdca23071"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0
"3781"	"1d5b95ccc90327a9ff3269f054a725e7"	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3782"	"acba011abe72b6719dcf999afa300f8b"	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
"3783"	"bbf679cde1e5cb8f0c9e6ff163f21eee"	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0
"3784"	"6b5ead79ef015b6e4fb14f917954b073"	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
"3785"	"3bc6c631651b75e1091c8924eac56d02"	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1
"3786"	"a5f08fba7022d2e00ea6e0bb6d01137e"	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
"3787"	"ffd1f1065b906da3a472ee9f9286518f"	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0
"3788"	"2a881b11aaad48377edc861ab30c5cc8"	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3789"	"936cc1d24b264f38591430e4a92c92e0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0
"3790"	"9a5c4c7e54ec0f7fb0c9a804fb981ea4"	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0
"3791"	"266f6e7e33f8582a2806eebf78b49471"	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
"3792"	"8179af348ef23b723f02fb41402a129e"	0	0	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0
"3793"	"50623902bcc2ba3da3914484a31fe9ec"	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	2	0	0	0
"3794"	"a6d17b486402cc7ce5c8b7e26787fcdc"	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0
"3795"	"bc3d444488e4acdf6da1d7e8d31a5f8c"	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3796"	"c20c83453254573d85a724f974e2a8e6"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0
"3797"	"355ecda435ba3bc20b5a13916a185603"	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1	0
"3798"	"38e046a3b6dbb84bf2db1333493301cb"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0
"3799"	"1a73d1a421897c27730c76c53a9770a0"	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
"3800"	"85cfc24ebe8c613a749ae0ca77a1adee"	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
"3801"	"81a9ee9aa4c756d237ea2ac71128380a"	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
"3802"	"2d4d1be6a99501d829680100190b62fa"	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0
"3803"	"43abfc0f4476fdd269e4d4693053a04a"	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0
"3804"	"10883311116603fd3797a6792c7a2c0f"	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0
"3805"	"8d582862e9f329311b92b8a83c9e4c87"	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0
"3806"	"4a442cc296af98b83bb1565f9551f950"	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
"3807"	"68304c0bb593e49c53b29ff4fb982fbf"	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
"3808"	"71f4d3b02f4c8312df6e669bd6768d84"	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
"3809"	"28b347a23740d9b23c364e552d572dba"	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0
"3810"	"28b29e2a67fb618505dc99d406b60381"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0
"3811"	"761c0eec1a11ad47f593e1140142c68c"	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"3812"	"e90976232e5ef70d5c6c9870201c7962"	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3813"	"bab1c4a8592d75c112d65515460060c6"	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
"3814"	"1d49018de0f325202097b4688ac93397"	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0
"3815"	"777fc288d775067b619fbb055d17aef9"	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0
"3816"	"48327defa2037be25f42a96aee0a4fa7"	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3817"	"afaae447be130b8acc9a1eb7d03eae56"	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3818"	"59e6d3987ba552e474d93ffe499242bc"	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0
"3819"	"d88a51cbf8aba1828f3d5167690007e3"	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
"3820"	"854a030f9bbacda4cc619dcc36a97c20"	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
"3821"	"4069bd511bcd3036227f0ec75ae84230"	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3822"	"9a39fe845154f1306dd3d920fb7835f0"	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
"3823"	"97bfa66d0e56f8a082ad96c199be35a4"	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3824"	"d37ddb3fa7c235368522bf848bbc4710"	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
"3825"	"291e075ca8663d168760b00e2908e9a7"	0	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
"3826"	"887c49275b4cc6b48ac246ab4a44c9ba"	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
"3827"	"4eb2860d2c0cbbc81d96e8053f905c49"	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3828"	"6164157d6c161d87fa8b9b87fa7d2beb"	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3829"	"23efb32fe0e73b776a1de8012f27d6a6"	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
"3830"	"f77cc83e74866a81ba769a8d31217b1a"	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3831"	"694d157a7cd24d587c382b8fd2f867dd"	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3832"	"383331ded080135bf0d3900025cefdea"	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0
"3833"	"b1d0f10990f52ebf8b76ed91e503428f"	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
"3834"	"6335e729796a2cbf9ba49d997b43ceb3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
"3835"	"1f14417c3ae45fe841a7e68535663e98"	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
"3836"	"bff886b598ff925bcb837dd8d11649f3"	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0
"3837"	"3311802f2a496a8e9eaf2ac890b43bb5"	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
"3838"	"2c222714d43aa4de50a86d52708ef643"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0
"3839"	"21fbdecf3c304fcae731840270c2f84b"	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
"3840"	"a69f8468c3dfb9d27865686210e92cd0"	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3841"	"dc19e3d2b0e58404043535678d49a703"	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0
"3842"	"a8db1351588c56d5c04dd8f8fcd8b03b"	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
"3843"	"086ed692d8f720158a35caf20b24c474"	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0
"3844"	"2ffbfcc60e43054fdfff87ce74983984"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0
"3845"	"58f0fa068fce395f84c0bebd92ec4445"	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0
"3846"	"b20a0be2eacc807093946154d5dc1959"	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3847"	"5994b2968b39acb1690a12c0b10f62a4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0
"3848"	"c5905095633d4fb7f9ee5468cc3df580"	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0
